#N	rel_err
841	2189378065823797337766951069793822114423391913235277518166927414919168.000000000000000
851	2189378065823797337766951069793822114423391913235277518166927414919168.000000000000000
861	2189378065823797337766951069793822114423391913235277518166927414919168.000000000000000
871	2189378065823797337766951069793822114423391913235277518166927414919168.000000000000000
881	2189378065823797337766951069793822114423391913235277518166927414919168.000000000000000
891	2189378065823797337766951069793822114423391913235277518166927414919168.000000000000000
901	2189378065823797337766951069793822114423391913235277518166927414919168.000000000000000
911	2189378065823797337766951069793822114423391913235277518166927414919168.000000000000000
921	2189378065823797337766951069793822114423391913235277518166927414919168.000000000000000
931	2189378065823797337766951069793822114423391913235277518166927414919168.000000000000000
941	2189378065823797337766951069793822114423391913235277518166927414919168.000000000000000
951	2189378065823797337766951069793822114423391913235277518166927414919168.000000000000000
961	2189378065823797337766951069793822114423391913235277518166927414919168.000000000000000
971	2189378065823797337766951069793822114423391913235277518166927414919168.000000000000000
981	2189378065823797337766951069793822114423391913235277518166927414919168.000000000000000
991	2189378065823797337766951069793822114423391913235277518166927414919168.000000000000000
